expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
1,13,Right,1,11,18,Upright,11,2,1.9199797,0.38,TRUE,See
1,13,Right,1,11,18,Upright,18,2,3.8360132,0.76,TRUE,See
1,13,Right,1,11,18,Inverted,26,1,2.4711368,0.5,TRUE,See
1,13,Right,1,11,18,Inverted,40,2,1.8022794,0.36,TRUE,See
1,13,Right,1,11,18,Upright,11,1,1.1365042,0.24,TRUE,See
1,13,Right,1,11,18,Upright,8,1,1.9237339,0.38,TRUE,See
1,13,Right,1,11,18,Inverted,35,2,1.4433003,0.3,TRUE,See
1,13,Right,1,11,18,Inverted,37,1,0.8846725,0.18,TRUE,See
1,13,Right,1,11,18,Inverted,25,1,0.9912492,0.2,TRUE,See
1,13,Right,1,11,18,Inverted,32,2,1.2049256,0.24,TRUE,See
1,13,Right,1,11,18,Upright,5,2,0.8275642,0.18,FALSE,Dont see
1,13,Right,1,11,18,Inverted,39,1,1.0751015,0.22,TRUE,See
1,13,Right,1,11,18,Upright,1,2,2.6868559,0.54,TRUE,See
1,13,Right,1,11,18,Upright,14,1,1.7693852,0.36,TRUE,See
1,13,Right,1,11,18,Upright,12,2,1.9447738,0.38,TRUE,See
1,13,Right,1,11,18,Upright,7,2,3.4819398,0.68,TRUE,See
1,13,Right,1,11,18,Upright,9,1,0.9118771,0.18,TRUE,See
1,13,Right,1,11,18,Upright,20,2,2.5379128,0.5,TRUE,See
1,13,Right,1,11,18,Inverted,22,2,4.3483913,0.86,TRUE,See
1,13,Right,1,11,18,Inverted,31,2,1.4683342,0.3,TRUE,See
1,13,Right,1,11,18,Inverted,26,2,1.9586333,0.4,TRUE,See
1,13,Right,1,11,18,Inverted,29,2,2.2379065,0.44,TRUE,See
1,13,Right,1,11,18,Upright,4,1,0.8821517,0.18,TRUE,See
1,13,Right,1,11,18,Upright,19,1,1.3968331,0.28,TRUE,See
1,13,Right,1,11,18,Inverted,36,2,1.1918563,0.24,TRUE,See
1,13,Right,1,11,18,Inverted,32,1,1.4851243,0.3,TRUE,See
1,13,Right,1,11,18,Upright,4,2,1.137132,0.24,TRUE,See
1,13,Right,1,11,18,Upright,8,2,1.6911537,0.34,TRUE,See
1,13,Right,1,11,18,Inverted,28,2,1.7874131,0.36,TRUE,See
1,13,Right,1,11,18,Upright,6,2,2.1090817,0.42,TRUE,See
1,13,Right,1,11,18,Upright,20,1,1.7631169,0.36,TRUE,See
1,13,Right,1,11,18,Upright,2,1,7.8141729,1,TRUE,See
1,13,Right,1,11,18,Upright,17,1,4.1067586,0.82,TRUE,See
1,13,Right,1,11,18,Inverted,34,2,2.7151584,0.54,TRUE,See
1,13,Right,1,11,18,Upright,12,1,1.0298375,0.22,TRUE,See
1,13,Right,1,11,18,Upright,5,1,0.9695865,0.2,TRUE,See
1,13,Right,1,11,18,Upright,18,1,1.7519677,0.36,TRUE,See
1,13,Right,1,11,18,Inverted,23,1,2.2227285,0.44,TRUE,See
1,13,Right,1,11,18,Upright,15,2,1.5689718,0.32,TRUE,See
1,13,Right,1,11,18,Inverted,35,1,0.9827639,0.2,TRUE,See
1,13,Right,1,11,18,Upright,19,2,1.5664059,0.32,TRUE,See
