expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
1,22,Left,1,12,1,Inverted,33,2,12.7096445,1,TRUE,See
1,22,Left,1,12,1,Upright,3,1,10.6911286,1,TRUE,See
1,22,Left,1,12,1,Inverted,22,1,3.9993831,0.78,FALSE,Dont see
1,22,Left,1,12,1,Inverted,38,2,8.3759184,1,TRUE,See
1,22,Left,1,12,1,Inverted,37,1,9.0782824,1,TRUE,See
1,22,Left,1,12,1,Upright,9,2,7.7815618,1,TRUE,See
1,22,Left,1,12,1,Inverted,26,2,9.1007233,1,FALSE,Dont see
1,22,Left,1,12,1,Inverted,22,2,5.2711461,1,TRUE,See
1,22,Left,1,12,1,Upright,18,2,6.4469672,1,TRUE,See
1,22,Left,1,12,1,Inverted,38,1,9.0891124,1,TRUE,See
1,22,Left,1,12,1,Upright,3,2,4.725253,0.94,TRUE,See
1,22,Left,1,12,1,Upright,12,1,4.0633073,0.8,TRUE,See
1,22,Left,1,12,1,Upright,4,2,3.2259431,0.64,TRUE,See
1,22,Left,1,12,1,Upright,8,2,6.5460757,1,TRUE,See
1,22,Left,1,12,1,Upright,10,2,6.0152809,1,TRUE,See
1,22,Left,1,12,1,Upright,2,2,5.4732201,1,TRUE,See
1,22,Left,1,12,1,Inverted,26,1,6.7442201,1,TRUE,See
1,22,Left,1,12,1,Upright,11,1,3.083083,0.62,TRUE,See
1,22,Left,1,12,1,Upright,1,2,4.3794454,0.86,TRUE,See
1,22,Left,1,12,1,Upright,4,1,4.6070597,0.9,TRUE,See
1,22,Left,1,12,1,Inverted,30,2,6.4510095,1,TRUE,See
1,22,Left,1,12,1,Upright,1,1,2.6961897,0.54,TRUE,See
1,22,Left,1,12,1,Upright,17,2,6.3232881,1,TRUE,See
1,22,Left,1,12,1,Inverted,39,2,4.7851815,0.94,TRUE,See
1,22,Left,1,12,1,Inverted,36,2,6.3522261,1,TRUE,See
1,22,Left,1,12,1,Inverted,32,2,2.8559315,0.56,TRUE,See
1,22,Left,1,12,1,Inverted,35,1,5.7762884,1,TRUE,See
1,22,Left,1,12,1,Upright,11,2,6.3549866,1,TRUE,See
1,22,Left,1,12,1,Inverted,40,1,4.9283265,0.98,TRUE,See
1,22,Left,1,12,1,Upright,20,2,5.599752,1,TRUE,See
1,22,Left,1,12,1,Inverted,27,1,6.2150014,1,TRUE,See
1,22,Left,1,12,1,Upright,13,2,5.9234302,1,TRUE,See
1,22,Left,1,12,1,Inverted,29,2,4.5050931,0.88,TRUE,See
1,22,Left,1,12,1,Upright,15,2,4.044018,0.8,TRUE,See
1,22,Left,1,12,1,Inverted,34,2,6.362941,1,TRUE,See
1,22,Left,1,12,1,Inverted,24,1,7.5063202,1,TRUE,See
1,22,Left,1,12,1,Inverted,23,2,4.8140977,0.94,TRUE,See
1,22,Left,1,12,1,Inverted,36,1,4.6052349,0.9,TRUE,See
1,22,Left,1,12,1,Upright,2,1,5.9472354,1,TRUE,See
1,22,Left,1,12,1,Inverted,29,1,9.0364071,1,TRUE,See
1,22,Left,1,12,1,Inverted,27,2,4.9142341,0.96,TRUE,See
1,22,Left,1,12,1,Upright,19,1,7.0732858,1,TRUE,See
1,22,Left,1,12,1,Upright,12,2,3.3673325,0.66,TRUE,See
1,22,Left,1,12,1,Inverted,33,1,5.2102142,1,TRUE,See
1,22,Left,1,12,1,Inverted,28,1,3.3340889,0.66,TRUE,See
1,22,Left,1,12,1,Inverted,39,1,3.8690341,0.76,TRUE,See
1,22,Left,1,12,1,Inverted,37,2,3.8835242,0.76,TRUE,See
1,22,Left,1,12,1,Upright,14,1,4.0382141,0.8,TRUE,See
1,22,Left,1,12,1,Upright,5,1,3.5850109,0.7,TRUE,See
1,22,Left,1,12,1,Upright,14,2,4.1140302,0.82,TRUE,See
1,22,Left,1,12,1,Upright,19,2,4.4580523,0.88,TRUE,See
1,22,Left,1,12,1,Upright,10,1,6.7091024,1,TRUE,See
1,22,Left,1,12,1,Inverted,31,1,2.796955,0.56,TRUE,See
1,22,Left,1,12,1,Inverted,32,1,3.5580103,0.7,TRUE,See
1,22,Left,1,12,1,Upright,20,1,3.9591703,0.78,TRUE,See
1,22,Left,1,12,1,Upright,7,1,3.3579108,0.66,TRUE,See
1,22,Left,1,12,1,Upright,15,1,3.8088908,0.76,TRUE,See
1,22,Left,1,12,1,Inverted,40,2,5.1535828,1,TRUE,See
1,22,Left,1,12,1,Inverted,21,1,3.569119,0.7,TRUE,See
1,22,Left,1,12,1,Inverted,25,1,5.9452686,1,TRUE,See
1,22,Left,1,12,1,Upright,17,1,7.0016538,1,TRUE,See
1,22,Left,1,12,1,Upright,8,1,3.001896,0.6,TRUE,See
1,22,Left,1,12,1,Upright,18,1,2.4563334,0.48,TRUE,See
1,22,Left,1,12,1,Upright,6,2,12.7861951,1,TRUE,See
1,22,Left,1,12,1,Upright,6,1,999,1,FALSE,Dont see
1,22,Left,1,12,1,Upright,5,2,12.4976429,1,TRUE,See
1,22,Left,1,12,1,Upright,16,1,999,1,FALSE,See
1,22,Left,1,12,1,Upright,7,2,5.2326073,1,TRUE,See
1,22,Left,1,12,1,Inverted,23,1,5.5522086,1,TRUE,See
1,22,Left,1,12,1,Inverted,34,1,4.5342724,0.9,FALSE,Dont see
1,22,Left,1,12,1,Inverted,21,2,3.5862417,0.7,TRUE,See
1,22,Left,1,12,1,Upright,16,2,8.8811466,1,TRUE,See
1,22,Left,1,12,1,Inverted,35,2,5.633032,1,TRUE,See
1,22,Left,1,12,1,Upright,13,1,3.7297393,0.74,TRUE,See
1,22,Left,1,12,1,Inverted,24,2,4.1222337,0.82,TRUE,See
1,22,Left,1,12,1,Inverted,31,2,4.7260163,0.94,TRUE,See
1,22,Left,1,12,1,Inverted,28,2,3.3840736,0.66,TRUE,See
1,22,Left,1,12,1,Inverted,25,2,2.951042,0.58,TRUE,See
1,22,Left,1,12,1,Upright,9,1,3.3263158,0.66,TRUE,See
1,22,Left,1,12,1,Inverted,30,1,5.6210759,1,FALSE,Dont see
