expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
2,3,Right,1,11,2,Upright,1,1,3.3956655,0.68,TRUE,See
2,3,Right,1,11,2,Upright,7,1,4.7562704,0.94,TRUE,See
2,3,Right,1,11,2,Upright,15,2,3.372824,0.66,TRUE,See
2,3,Right,1,11,2,Inverted,40,2,2.5891659,0.52,TRUE,See
2,3,Right,1,11,2,Upright,19,2,2.2054992,0.44,TRUE,See
2,3,Right,1,11,2,Inverted,25,1,3.1254181,0.62,TRUE,See
2,3,Right,1,11,2,Inverted,38,1,5.6594237,1,TRUE,See
2,3,Right,1,11,2,Inverted,34,2,3.4619842,0.68,TRUE,See
2,3,Right,1,11,2,Inverted,30,1,10.9910822,1,TRUE,See
2,3,Right,1,11,2,Inverted,27,1,8.4338944,1,TRUE,See
2,3,Right,1,11,2,Upright,4,2,3.8073639,0.76,TRUE,See
2,3,Right,1,11,2,Inverted,37,1,1.7398395,0.34,TRUE,See
2,3,Right,1,11,2,Upright,12,1,3.0302098,0.6,TRUE,See
2,3,Right,1,11,2,Inverted,22,2,2.6242821,0.52,TRUE,See
2,3,Right,1,11,2,Upright,5,2,2.2594241,0.46,TRUE,See
2,3,Right,1,11,2,Inverted,38,2,3.0945728,0.62,TRUE,See
2,3,Right,1,11,2,Inverted,33,2,2.6778743,0.54,TRUE,See
2,3,Right,1,11,2,Upright,1,2,2.682913,0.54,TRUE,See
2,3,Right,1,11,2,Upright,18,1,4.3569654,0.86,TRUE,See
2,3,Right,1,11,2,Upright,18,2,1.8920722,0.38,TRUE,See
2,3,Right,1,11,2,Inverted,39,1,7.0715767,1,TRUE,See
2,3,Right,1,11,2,Inverted,35,2,2.1119037,0.42,TRUE,See
2,3,Right,1,11,2,Upright,16,1,3.6910119,0.72,TRUE,See
2,3,Right,1,11,2,Upright,17,2,1.3481313,0.28,TRUE,See
2,3,Right,1,11,2,Inverted,21,2,1.5471977,0.32,TRUE,See
2,3,Right,1,11,2,Inverted,21,1,4.3780572,0.86,TRUE,See
2,3,Right,1,11,2,Inverted,23,2,3.706915,0.74,TRUE,See
2,3,Right,1,11,2,Upright,13,2,1.9952942,0.4,TRUE,See
2,3,Right,1,11,2,Inverted,32,1,3.9213515,0.78,TRUE,See
2,3,Right,1,11,2,Upright,13,1,3.2873206,0.66,FALSE,Dont see
2,3,Right,1,11,2,Inverted,24,1,1.8791426,0.38,TRUE,See
2,3,Right,1,11,2,Upright,20,2,1.4891838,0.3,TRUE,See
2,3,Right,1,11,2,Inverted,40,1,2.7629456,0.54,TRUE,See
2,3,Right,1,11,2,Upright,20,1,3.7701776,0.74,TRUE,See
2,3,Right,1,11,2,Upright,14,1,3.1499336,0.62,TRUE,See
2,3,Right,1,11,2,Upright,10,2,2.9629673,0.58,TRUE,See
2,3,Right,1,11,2,Upright,9,1,1.3000886,0.26,TRUE,See
2,3,Right,1,11,2,Upright,17,1,3.4751312,0.68,TRUE,See
2,3,Right,1,11,2,Inverted,33,1,2.4460112,0.48,TRUE,See
2,3,Right,1,11,2,Upright,10,1,4.7206196,0.94,TRUE,See
2,3,Right,1,11,2,Upright,11,2,2.2701,0.46,TRUE,See
2,3,Right,1,11,2,Upright,19,1,4.0544808,0.8,TRUE,See
2,3,Right,1,11,2,Inverted,32,2,5.0620763,1,TRUE,See
2,3,Right,1,11,2,Inverted,35,1,4.7461014,0.94,TRUE,See
2,3,Right,1,11,2,Upright,15,1,4.9456819,0.98,TRUE,See
2,3,Right,1,11,2,Inverted,36,2,3.9553106,0.78,TRUE,See
2,3,Right,1,11,2,Inverted,29,1,2.5713072,0.52,TRUE,See
