expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
2,15,Left,1,11,20,Inverted,33,1,2.1660724,0.44,TRUE,See
2,15,Left,1,11,20,Inverted,40,2,2.6051673,0.52,TRUE,See
2,15,Left,1,11,20,Upright,10,1,4.2264154,0.84,TRUE,See
2,15,Left,1,11,20,Upright,18,1,5.6340325,1,TRUE,See
2,15,Left,1,11,20,Inverted,31,2,7.2834868,1,TRUE,See
2,15,Left,1,11,20,Upright,20,1,1.4439752,0.3,TRUE,See
2,15,Left,1,11,20,Inverted,29,2,14.6169939,1,TRUE,See
2,15,Left,1,11,20,Upright,15,1,5.6880153,1,TRUE,See
2,15,Left,1,11,20,Upright,8,2,6.9449904,1,TRUE,See
2,15,Left,1,11,20,Inverted,37,2,4.4780105,0.88,TRUE,See
2,15,Left,1,11,20,Upright,6,1,2.9275999,0.58,TRUE,See
2,15,Left,1,11,20,Upright,4,1,1.2220198,0.24,TRUE,See
2,15,Left,1,11,20,Inverted,24,2,1.6234472,0.32,TRUE,See
2,15,Left,1,11,20,Upright,11,1,1.5768966,0.32,TRUE,See
2,15,Left,1,11,20,Inverted,36,1,2.6281119,0.52,TRUE,See
2,15,Left,1,11,20,Inverted,38,1,3.0840342,0.62,TRUE,See
2,15,Left,1,11,20,Upright,17,2,4.1942686,0.82,TRUE,See
2,15,Left,1,11,20,Upright,17,1,2.796689,0.56,TRUE,See
2,15,Left,1,11,20,Inverted,35,2,2.883016,0.58,TRUE,See
2,15,Left,1,11,20,Inverted,26,2,4.9741523,0.98,TRUE,See
2,15,Left,1,11,20,Upright,7,1,4.01894,0.8,TRUE,See
2,15,Left,1,11,20,Inverted,27,2,1.6603383,0.34,TRUE,See
2,15,Left,1,11,20,Upright,13,1,2.0119526,0.4,TRUE,See
2,15,Left,1,11,20,Upright,1,2,3.6481057,0.72,TRUE,See
2,15,Left,1,11,20,Inverted,37,1,6.5833943,1,TRUE,See
2,15,Left,1,11,20,Inverted,23,1,6.1719693,1,TRUE,See
2,15,Left,1,11,20,Upright,7,2,2.7974776,0.56,TRUE,See
2,15,Left,1,11,20,Inverted,35,1,4.5189143,0.9,TRUE,See
2,15,Left,1,11,20,Upright,13,2,4.7502381,0.94,TRUE,See
2,15,Left,1,11,20,Upright,8,1,3.5841064,0.7,TRUE,See
2,15,Left,1,11,20,Inverted,22,1,6.7733142,1,TRUE,See
2,15,Left,1,11,20,Inverted,32,2,3.466352,0.68,TRUE,See
2,15,Left,1,11,20,Upright,5,2,5.9245721,1,TRUE,See
2,15,Left,1,11,20,Upright,20,2,3.1902843,0.64,TRUE,See
2,15,Left,1,11,20,Inverted,39,1,2.9962167,0.6,TRUE,See
2,15,Left,1,11,20,Inverted,34,1,3.0478818,0.6,TRUE,See
2,15,Left,1,11,20,Inverted,22,2,8.2201598,1,TRUE,See
2,15,Left,1,11,20,Inverted,39,2,6.5449542,1,TRUE,See
2,15,Left,1,11,20,Upright,3,2,5.176777,1,TRUE,See
2,15,Left,1,11,20,Inverted,31,1,2.2883579,0.46,TRUE,See
2,15,Left,1,11,20,Upright,4,2,1.5159125,0.3,TRUE,See
2,15,Left,1,11,20,Inverted,30,1,3.5390254,0.7,TRUE,See
2,15,Left,1,11,20,Upright,10,2,4.0242015,0.8,TRUE,See
2,15,Left,1,11,20,Inverted,21,2,5.1352997,1,TRUE,See
2,15,Left,1,11,20,Upright,2,2,8.1273974,1,TRUE,See
2,15,Left,1,11,20,Inverted,24,1,2.5787477,0.52,TRUE,See
2,15,Left,1,11,20,Inverted,23,2,7.2852254,1,TRUE,See
2,15,Left,1,11,20,Upright,12,2,4.8409724,0.96,TRUE,See
2,15,Left,1,11,20,Upright,18,2,5.6279406,1,TRUE,See
2,15,Left,1,11,20,Inverted,38,2,2.9739645,0.58,TRUE,See
2,15,Left,1,11,20,Upright,1,1,2.7988785,0.56,TRUE,See
2,15,Left,1,11,20,Upright,15,2,4.1141501,0.82,TRUE,See
2,15,Left,1,11,20,Upright,2,1,4.0787927,0.8,TRUE,See
2,15,Left,1,11,20,Inverted,36,2,4.9205822,0.96,TRUE,See
2,15,Left,1,11,20,Inverted,25,2,5.5318828,1,TRUE,See
2,15,Left,1,11,20,Inverted,32,1,2.91854,0.58,TRUE,See
2,15,Left,1,11,20,Inverted,25,1,4.3881001,0.86,TRUE,See
