expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
1,23,Right,1,12,1,Upright,13,1,4.0823369,0.8,TRUE,See
1,23,Right,1,12,1,Inverted,31,2,5.2975044,1,TRUE,See
1,23,Right,1,12,1,Inverted,24,1,8.8488249,1,TRUE,See
1,23,Right,1,12,1,Upright,15,1,7.0191796,1,TRUE,See
1,23,Right,1,12,1,Inverted,40,1,7.1469708,1,TRUE,See
1,23,Right,1,12,1,Inverted,26,1,10.3573562,1,TRUE,See
1,23,Right,1,12,1,Inverted,35,2,7.9241242,1,TRUE,See
1,23,Right,1,12,1,Upright,9,1,8.1995957,1,TRUE,See
1,23,Right,1,12,1,Upright,11,1,6.4597212,1,TRUE,See
1,23,Right,1,12,1,Upright,6,1,999,1,FALSE,See
1,23,Right,1,12,1,Inverted,30,1,6.0695236,1,TRUE,See
1,23,Right,1,12,1,Inverted,39,1,5.3088292,1,TRUE,See
1,23,Right,1,12,1,Upright,16,1,10.8960504,1,TRUE,See
1,23,Right,1,12,1,Upright,18,1,5.5659168,1,TRUE,See
1,23,Right,1,12,1,Upright,12,2,3.9173515,0.78,TRUE,See
1,23,Right,1,12,1,Upright,19,2,5.1456453,1,TRUE,See
1,23,Right,1,12,1,Inverted,38,2,6.0026761,1,TRUE,See
1,23,Right,1,12,1,Inverted,29,2,5.8088379,1,TRUE,See
1,23,Right,1,12,1,Upright,5,2,7.1977729,1,TRUE,See
1,23,Right,1,12,1,Inverted,21,1,5.3468696,1,TRUE,See
1,23,Right,1,12,1,Upright,3,1,5.4402835,1,TRUE,See
1,23,Right,1,12,1,Upright,12,1,4.2297123,0.84,TRUE,See
1,23,Right,1,12,1,Upright,13,2,4.344662,0.86,TRUE,See
1,23,Right,1,12,1,Inverted,24,2,5.3397691,1,TRUE,See
1,23,Right,1,12,1,Upright,10,1,3.8305881,0.76,TRUE,See
1,23,Right,1,12,1,Upright,6,2,4.2988376,0.84,TRUE,See
1,23,Right,1,12,1,Upright,10,2,4.6527139,0.92,TRUE,See
1,23,Right,1,12,1,Upright,8,1,4.2399418,0.84,TRUE,See
1,23,Right,1,12,1,Inverted,36,2,7.0629136,1,TRUE,See
1,23,Right,1,12,1,Inverted,25,2,5.13585,1,TRUE,See
1,23,Right,1,12,1,Inverted,27,1,5.834045,1,TRUE,See
1,23,Right,1,12,1,Inverted,37,2,4.6584213,0.92,TRUE,See
1,23,Right,1,12,1,Inverted,35,1,4.6788366,0.92,TRUE,See
1,23,Right,1,12,1,Upright,7,1,4.4965432,0.88,TRUE,See
1,23,Right,1,12,1,Upright,9,2,4.2214105,0.84,TRUE,See
1,23,Right,1,12,1,Upright,19,1,4.6987463,0.92,TRUE,See
1,23,Right,1,12,1,Inverted,23,2,6.4632516,1,TRUE,See
1,23,Right,1,12,1,Upright,7,2,4.8163672,0.94,TRUE,See
1,23,Right,1,12,1,Inverted,22,2,5.7210158,1,TRUE,See
1,23,Right,1,12,1,Upright,2,2,3.6972348,0.74,TRUE,See
1,23,Right,1,12,1,Upright,18,2,5.3974565,1,TRUE,See
1,23,Right,1,12,1,Upright,4,2,6.2076494,1,TRUE,See
1,23,Right,1,12,1,Inverted,26,2,5.1008065,1,TRUE,See
1,23,Right,1,12,1,Inverted,32,2,4.589006,0.9,TRUE,See
1,23,Right,1,12,1,Upright,1,1,6.9077847,1,TRUE,See
1,23,Right,1,12,1,Inverted,21,2,4.3394031,0.86,TRUE,See
1,23,Right,1,12,1,Inverted,28,1,4.6679179,0.92,TRUE,See
1,23,Right,1,12,1,Inverted,33,1,5.8291457,1,TRUE,See
1,23,Right,1,12,1,Upright,14,1,5.6827618,1,TRUE,See
1,23,Right,1,12,1,Upright,20,1,4.4034212,0.86,TRUE,See
1,23,Right,1,12,1,Upright,11,2,3.8750476,0.76,TRUE,See
1,23,Right,1,12,1,Upright,20,2,5.6074367,1,TRUE,See
1,23,Right,1,12,1,Inverted,33,2,4.1908004,0.82,TRUE,See
1,23,Right,1,12,1,Inverted,31,1,5.0945415,1,TRUE,See
1,23,Right,1,12,1,Upright,3,2,4.3923166,0.86,TRUE,See
1,23,Right,1,12,1,Inverted,40,2,5.4070135,1,TRUE,See
1,23,Right,1,12,1,Upright,8,2,4.2096614,0.84,TRUE,See
1,23,Right,1,12,1,Inverted,23,1,4.8349506,0.96,TRUE,See
1,23,Right,1,12,1,Inverted,36,1,2.8782038,0.58,TRUE,See
1,23,Right,1,12,1,Inverted,27,2,3.6332309,0.72,TRUE,See
1,23,Right,1,12,1,Inverted,34,1,4.2842053,0.84,TRUE,See
1,23,Right,1,12,1,Upright,17,1,4.3495002,0.86,TRUE,See
1,23,Right,1,12,1,Inverted,25,1,4.6581794,0.92,TRUE,See
1,23,Right,1,12,1,Inverted,28,2,4.3304022,0.86,TRUE,See
1,23,Right,1,12,1,Inverted,29,1,5.7177132,1,TRUE,See
1,23,Right,1,12,1,Inverted,30,2,5.3942182,1,TRUE,See
1,23,Right,1,12,1,Inverted,38,1,3.6578313,0.72,TRUE,See
1,23,Right,1,12,1,Upright,16,2,6.9118946,1,TRUE,See
1,23,Right,1,12,1,Upright,1,2,6.7009974,1,TRUE,See
1,23,Right,1,12,1,Inverted,37,1,3.910362,0.78,TRUE,See
1,23,Right,1,12,1,Inverted,34,2,3.5905366,0.7,TRUE,See
1,23,Right,1,12,1,Upright,14,2,5.1517864,1,TRUE,See
1,23,Right,1,12,1,Inverted,39,2,3.9631139,0.78,TRUE,See
1,23,Right,1,12,1,Inverted,32,1,4.317808,0.86,TRUE,See
1,23,Right,1,12,1,Upright,15,2,4.1908179,0.82,TRUE,See
1,23,Right,1,12,1,Upright,4,1,5.1325676,1,TRUE,See
1,23,Right,1,12,1,Upright,17,2,6.1906749,1,TRUE,See
1,23,Right,1,12,1,Upright,2,1,4.792722,0.94,TRUE,See
1,23,Right,1,12,1,Upright,5,1,2.9097269,0.58,TRUE,See
1,23,Right,1,12,1,Inverted,22,1,3.9598212,0.78,TRUE,See
