expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
1,6,Left,1,11,10,Upright,2,1,5.3386999,1,TRUE,See
1,6,Left,1,11,10,Upright,9,1,4.1044705,0.82,TRUE,See
1,6,Left,1,11,10,Upright,6,1,3.9268397,0.78,TRUE,See
1,6,Left,1,11,10,Inverted,23,1,5.416236,1,TRUE,See
1,6,Left,1,11,10,Inverted,24,1,5.4089819,1,TRUE,See
1,6,Left,1,11,10,Inverted,35,1,12.1438679,1,TRUE,See
1,6,Left,1,11,10,Inverted,22,2,2.2656962,0.46,TRUE,See
1,6,Left,1,11,10,Upright,9,2,1.8601944,0.38,TRUE,See
1,6,Left,1,11,10,Upright,1,1,4.8969382,0.96,TRUE,See
1,6,Left,1,11,10,Upright,7,2,1.5070259,0.3,TRUE,See
1,6,Left,1,11,10,Upright,19,1,1.4599771,0.3,TRUE,See
1,6,Left,1,11,10,Inverted,35,2,1.1310834,0.24,TRUE,See
1,6,Left,1,11,10,Upright,2,2,1.5577975,0.32,TRUE,See
1,6,Left,1,11,10,Upright,10,2,1.3347522,0.28,TRUE,See
1,6,Left,1,11,10,Inverted,37,2,1.2452944,0.26,TRUE,See
1,6,Left,1,11,10,Inverted,31,2,1.8903609,0.38,TRUE,See
1,6,Left,1,11,10,Inverted,34,2,1.9198445,0.38,TRUE,See
1,6,Left,1,11,10,Inverted,37,1,1.7123324,0.34,TRUE,See
1,6,Left,1,11,10,Inverted,40,2,4.4805481,0.88,TRUE,See
1,6,Left,1,11,10,Inverted,25,1,4.3669852,0.86,TRUE,See
1,6,Left,1,11,10,Inverted,21,1,2.9192731,0.58,TRUE,See
1,6,Left,1,11,10,Inverted,22,1,3.0397251,0.6,TRUE,See
1,6,Left,1,11,10,Upright,11,2,2.2344952,0.44,TRUE,See
1,6,Left,1,11,10,Upright,8,1,4.5567683,0.9,TRUE,See
1,6,Left,1,11,10,Upright,3,1,3.1122435,0.62,TRUE,See
1,6,Left,1,11,10,Upright,19,2,2.7958779,0.56,TRUE,See
1,6,Left,1,11,10,Upright,11,1,1.5391811,0.3,TRUE,See
1,6,Left,1,11,10,Upright,12,1,2.878668,0.58,TRUE,See
1,6,Left,1,11,10,Upright,3,2,2.6562262,0.52,TRUE,See
1,6,Left,1,11,10,Inverted,21,2,2.7612084,0.54,TRUE,See
1,6,Left,1,11,10,Upright,6,2,3.3072752,0.66,TRUE,See
1,6,Left,1,11,10,Inverted,27,1,2.5896672,0.52,TRUE,See
1,6,Left,1,11,10,Inverted,29,1,4.6831803,0.92,TRUE,See
1,6,Left,1,11,10,Upright,14,1,4.2256027,0.84,TRUE,See
1,6,Left,1,11,10,Upright,10,1,2.8400929,0.56,TRUE,See
1,6,Left,1,11,10,Upright,20,1,3.6499281,0.72,TRUE,See
