expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
2,21,Right,1,11,30,Upright,8,2,5.1055454,1,TRUE,See
2,21,Right,1,11,30,Upright,19,1,4.6978478,0.92,TRUE,See
2,21,Right,1,11,30,Upright,8,1,5.5544085,1,TRUE,See
2,21,Right,1,11,30,Upright,2,2,6.2133184,1,TRUE,See
2,21,Right,1,11,30,Inverted,33,2,3.9668041,0.78,TRUE,See
2,21,Right,1,11,30,Upright,4,1,4.6237637,0.92,TRUE,See
2,21,Right,1,11,30,Upright,10,2,4.8830214,0.96,TRUE,See
2,21,Right,1,11,30,Upright,16,1,8.497658,1,TRUE,See
2,21,Right,1,11,30,Inverted,33,1,4.4271958,0.88,TRUE,See
2,21,Right,1,11,30,Inverted,39,2,7.832444,1,TRUE,See
2,21,Right,1,11,30,Inverted,35,1,5.4658465,1,TRUE,See
2,21,Right,1,11,30,Upright,11,1,8.5137077,1,TRUE,See
2,21,Right,1,11,30,Upright,16,2,8.1891133,1,TRUE,See
2,21,Right,1,11,30,Inverted,23,1,6.4530392,1,TRUE,See
2,21,Right,1,11,30,Inverted,32,1,5.6282186,1,TRUE,See
2,21,Right,1,11,30,Inverted,24,1,6.6908327,1,TRUE,See
2,21,Right,1,11,30,Inverted,37,2,5.7889964,1,TRUE,See
2,21,Right,1,11,30,Inverted,35,2,8.0821304,1,TRUE,See
2,21,Right,1,11,30,Upright,10,1,11.7789081,1,TRUE,See
2,21,Right,1,11,30,Inverted,34,1,3.6819461,0.72,TRUE,See
2,21,Right,1,11,30,Upright,1,2,5.0014974,0.98,TRUE,See
2,21,Right,1,11,30,Inverted,34,2,5.6560694,1,TRUE,See
2,21,Right,1,11,30,Upright,17,1,5.4594591,1,TRUE,See
2,21,Right,1,11,30,Upright,9,2,7.3879021,1,TRUE,See
2,21,Right,1,11,30,Upright,17,2,5.1895693,1,TRUE,See
2,21,Right,1,11,30,Upright,14,1,4.9669877,0.98,TRUE,See
2,21,Right,1,11,30,Upright,11,2,4.3581361,0.86,TRUE,See
2,21,Right,1,11,30,Upright,20,2,6.5505232,1,TRUE,See
2,21,Right,1,11,30,Inverted,31,1,5.9074103,1,TRUE,See
2,21,Right,1,11,30,Inverted,25,2,8.7839437,1,TRUE,See
2,21,Right,1,11,30,Inverted,40,1,4.3140764,0.86,TRUE,See
2,21,Right,1,11,30,Inverted,37,1,8.5680505,1,TRUE,See
2,21,Right,1,11,30,Upright,20,1,5.1091577,1,TRUE,See
2,21,Right,1,11,30,Upright,19,2,4.9370562,0.98,TRUE,See
2,21,Right,1,11,30,Upright,1,1,6.2702137,1,TRUE,See
2,21,Right,1,11,30,Upright,14,2,6.399877,1,TRUE,See
2,21,Right,1,11,30,Inverted,22,1,999,1,FALSE,Dont see
