expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
2,11,Right,1,11,17,Inverted,34,1,3.1232737,0.62,TRUE,See
2,11,Right,1,11,17,Inverted,33,1,3.0604369,0.6,TRUE,See
2,11,Right,1,11,17,Upright,10,2,4.9034389,0.96,TRUE,See
2,11,Right,1,11,17,Upright,3,1,2.7879157,0.56,TRUE,See
2,11,Right,1,11,17,Inverted,38,2,4.909127,0.96,TRUE,See
2,11,Right,1,11,17,Inverted,32,2,3.7847594,0.74,TRUE,See
2,11,Right,1,11,17,Upright,1,1,3.0043814,0.6,TRUE,See
2,11,Right,1,11,17,Inverted,22,1,4.9514448,0.98,TRUE,See
2,11,Right,1,11,17,Upright,4,1,2.7678122,0.54,TRUE,See
2,11,Right,1,11,17,Inverted,34,2,4.1723582,0.82,TRUE,See
2,11,Right,1,11,17,Upright,10,1,3.6534613,0.72,TRUE,See
2,11,Right,1,11,17,Inverted,28,1,4.280979,0.84,TRUE,See
2,11,Right,1,11,17,Inverted,30,2,6.2167471,1,TRUE,See
2,11,Right,1,11,17,Upright,2,2,4.1337023,0.82,TRUE,See
2,11,Right,1,11,17,Upright,3,2,4.2471323,0.84,TRUE,See
2,11,Right,1,11,17,Inverted,24,2,4.2015367,0.82,TRUE,See
2,11,Right,1,11,17,Upright,6,1,3.1182064,0.62,TRUE,See
2,11,Right,1,11,17,Upright,15,2,4.8189966,0.94,TRUE,See
2,11,Right,1,11,17,Inverted,30,1,4.3421225,0.86,TRUE,See
2,11,Right,1,11,17,Inverted,27,2,5.7912762,1,TRUE,See
2,11,Right,1,11,17,Inverted,38,1,3.6596205,0.72,TRUE,See
2,11,Right,1,11,17,Upright,16,1,5.3758522,1,TRUE,See
2,11,Right,1,11,17,Inverted,26,1,4.1982335,0.82,TRUE,See
2,11,Right,1,11,17,Upright,4,2,3.7983126,0.76,TRUE,See
2,11,Right,1,11,17,Upright,13,2,3.9000029,0.78,TRUE,See
2,11,Right,1,11,17,Inverted,27,1,4.5958327,0.9,TRUE,See
2,11,Right,1,11,17,Upright,11,1,3.0495862,0.6,TRUE,See
2,11,Right,1,11,17,Upright,12,1,3.9000277,0.78,TRUE,See
2,11,Right,1,11,17,Upright,9,1,6.0333743,1,TRUE,See
