expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
2,10,Left,1,11,12,Upright,10,2,13.2782293,1,TRUE,See
2,10,Left,1,11,12,Inverted,25,2,12.9570197,1,FALSE,Dont see
2,10,Left,1,11,12,Inverted,24,2,10.2245363,1,FALSE,Dont see
2,10,Left,1,11,12,Upright,11,1,2.1207294,0.42,TRUE,See
2,10,Left,1,11,12,Upright,2,2,9.0224389,1,TRUE,See
2,10,Left,1,11,12,Upright,1,1,2.0899251,0.42,TRUE,See
2,10,Left,1,11,12,Upright,18,1,1.6345256,0.32,TRUE,See
2,10,Left,1,11,12,Inverted,34,1,1.8448637,0.36,TRUE,See
2,10,Left,1,11,12,Inverted,33,1,1.6282834,0.32,TRUE,See
2,10,Left,1,11,12,Upright,4,1,1.9212344,0.38,TRUE,See
2,10,Left,1,11,12,Inverted,33,2,5.0668206,1,TRUE,See
2,10,Left,1,11,12,Upright,20,1,2.0268861,0.4,TRUE,See
2,10,Left,1,11,12,Upright,16,1,1.6205585,0.32,TRUE,See
2,10,Left,1,11,12,Upright,3,2,12.4131185,1,TRUE,See
2,10,Left,1,11,12,Upright,11,2,3.7872889,0.74,TRUE,See
2,10,Left,1,11,12,Upright,12,1,4.188,0.82,TRUE,See
2,10,Left,1,11,12,Upright,9,2,6.3947375,1,TRUE,See
2,10,Left,1,11,12,Inverted,37,2,6.0721061,1,TRUE,See
2,10,Left,1,11,12,Inverted,28,2,999,1,FALSE,Dont see
2,10,Left,1,11,12,Inverted,32,1,1.3502097,0.28,TRUE,See
2,10,Left,1,11,12,Upright,18,2,3.419567,0.68,FALSE,Dont see
2,10,Left,1,11,12,Inverted,39,2,999,1,FALSE,Dont see
2,10,Left,1,11,12,Inverted,23,1,2.5941138,0.52,TRUE,See
2,10,Left,1,11,12,Upright,4,2,4.0783666,0.8,FALSE,Dont see
2,10,Left,1,11,12,Upright,8,1,2.4735397,0.5,TRUE,See
2,10,Left,1,11,12,Inverted,21,1,1.582713,0.32,TRUE,See
2,10,Left,1,11,12,Inverted,29,2,5.7896895,1,TRUE,See
2,10,Left,1,11,12,Inverted,30,2,11.8201442,1,FALSE,Dont see
2,10,Left,1,11,12,Inverted,34,2,5.5952968,1,FALSE,Dont see
2,10,Left,1,11,12,Upright,5,1,1.996828,0.4,TRUE,See
2,10,Left,1,11,12,Upright,20,2,2.9475044,0.58,FALSE,Dont see
2,10,Left,1,11,12,Inverted,37,1,2.0620824,0.42,TRUE,See
2,10,Left,1,11,12,Inverted,31,2,6.1863706,1,TRUE,See
2,10,Left,1,11,12,Upright,19,1,2.7240587,0.54,TRUE,See
2,10,Left,1,11,12,Inverted,22,1,3.1244834,0.62,TRUE,See
2,10,Left,1,11,12,Inverted,38,2,6.405192,1,TRUE,See
2,10,Left,1,11,12,Upright,19,2,4.7238166,0.94,FALSE,Dont see
2,10,Left,1,11,12,Upright,17,2,5.3873535,1,TRUE,See
2,10,Left,1,11,12,Upright,14,1,2.5612981,0.5,TRUE,See
2,10,Left,1,11,12,Upright,9,1,1.373714,0.28,TRUE,See
2,10,Left,1,11,12,Inverted,27,1,2.1554208,0.44,TRUE,See
2,10,Left,1,11,12,Upright,13,1,1.5525476,0.32,TRUE,See
2,10,Left,1,11,12,Upright,17,1,1.869734,0.38,TRUE,See
2,10,Left,1,11,12,Upright,2,1,1.8382305,0.36,TRUE,See
2,10,Left,1,11,12,Inverted,35,2,7.4719933,1,TRUE,See
2,10,Left,1,11,12,Inverted,38,1,4.7762701,0.94,TRUE,See
2,10,Left,1,11,12,Upright,16,2,999,1,FALSE,Dont see
2,10,Left,1,11,12,Inverted,31,1,1.8826897,0.38,TRUE,See
2,10,Left,1,11,12,Inverted,32,2,4.0204968,0.8,TRUE,See
2,10,Left,1,11,12,Inverted,40,2,4.2061961,0.84,TRUE,See
2,10,Left,1,11,12,Upright,15,2,11.7974158,1,TRUE,See
2,10,Left,1,11,12,Inverted,28,1,2.4440996,0.48,TRUE,See
2,10,Left,1,11,12,Upright,5,2,4.653058,0.92,FALSE,Dont see
2,10,Left,1,11,12,Inverted,24,1,1.7806229,0.36,TRUE,See
2,10,Left,1,11,12,Upright,10,1,2.278499,0.46,TRUE,See
2,10,Left,1,11,12,Inverted,27,2,999,1,FALSE,Dont see
2,10,Left,1,11,12,Upright,6,1,1.7539328,0.36,TRUE,See
2,10,Left,1,11,12,Inverted,26,1,2.2510262,0.44,TRUE,See
2,10,Left,1,11,12,Inverted,25,1,1.9786311,0.4,TRUE,See
2,10,Left,1,11,12,Upright,12,2,4.624277,0.92,TRUE,See
2,10,Left,1,11,12,Upright,15,1,2.1853043,0.44,TRUE,See
2,10,Left,1,11,12,Upright,1,2,5.0744665,1,TRUE,See
2,10,Left,1,11,12,Upright,7,2,6.6071775,1,TRUE,See
2,10,Left,1,11,12,Inverted,23,2,5.718897,1,TRUE,See
2,10,Left,1,11,12,Inverted,29,1,2.9420005,0.58,TRUE,See
2,10,Left,1,11,12,Inverted,35,1,2.1781514,0.44,TRUE,See
2,10,Left,1,11,12,Inverted,21,2,3.5037239,0.7,TRUE,See
2,10,Left,1,11,12,Upright,14,2,3.1506584,0.62,TRUE,See
2,10,Left,1,11,12,Upright,3,1,1.8500722,0.38,TRUE,See
2,10,Left,1,11,12,Inverted,40,1,2.4258386,0.48,TRUE,See
2,10,Left,1,11,12,Upright,13,2,3.8230578,0.76,TRUE,See
2,10,Left,1,11,12,Inverted,39,1,3.2056767,0.64,TRUE,See
2,10,Left,1,11,12,Inverted,36,1,6.2147127,1,TRUE,See
2,10,Left,1,11,12,Inverted,22,2,8.0686579,1,TRUE,See
2,10,Left,1,11,12,Inverted,26,2,999,1,FALSE,Dont see
2,10,Left,1,11,12,Inverted,30,1,2.2096319,0.44,TRUE,See
2,10,Left,1,11,12,Upright,8,2,9.7669299,1,TRUE,See
2,10,Left,1,11,12,Inverted,36,2,1.6507809,0.34,FALSE,Dont see
2,10,Left,1,11,12,Upright,6,2,999,1,FALSE,Dont see
2,10,Left,1,11,12,Upright,7,1,2.0041247,0.4,TRUE,See
