expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
2,2,Left,1,10,28,Upright,4,2,2.4632853,0.48,TRUE,See
2,2,Left,1,10,28,Upright,13,2,3.4666421,0.68,TRUE,See
2,2,Left,1,10,28,Inverted,36,2,10.5049474,1,TRUE,See
2,2,Left,1,10,28,Upright,14,1,3.1450147,0.62,TRUE,See
2,2,Left,1,10,28,Inverted,32,2,4.650522,0.92,TRUE,See
2,2,Left,1,10,28,Inverted,35,1,4.223242,0.84,TRUE,See
2,2,Left,1,10,28,Upright,17,1,2.0939858,0.42,TRUE,See
2,2,Left,1,10,28,Upright,20,2,2.9331443,0.58,TRUE,See
2,2,Left,1,10,28,Upright,1,1,2.8508489,0.56,TRUE,See
2,2,Left,1,10,28,Inverted,28,1,5.5975826,1,TRUE,See
2,2,Left,1,10,28,Inverted,27,1,4.8651448,0.96,TRUE,See
2,2,Left,1,10,28,Upright,5,2,3.7316242,0.74,TRUE,See
2,2,Left,1,10,28,Upright,13,1,3.549535,0.7,TRUE,See
2,2,Left,1,10,28,Inverted,25,1,8.0427798,1,TRUE,See
2,2,Left,1,10,28,Inverted,30,2,8.5635186,1,TRUE,See
2,2,Left,1,10,28,Inverted,33,1,3.5176026,0.7,TRUE,See
2,2,Left,1,10,28,Inverted,29,1,4.5917797,0.9,TRUE,See
2,2,Left,1,10,28,Upright,10,2,6.6700136,1,TRUE,See
2,2,Left,1,10,28,Upright,16,2,8.0787987,1,TRUE,See
2,2,Left,1,10,28,Inverted,22,1,999,1,FALSE,Dont see
2,2,Left,1,10,28,Upright,12,1,4.0320777,0.8,TRUE,See
2,2,Left,1,10,28,Upright,3,1,4.3096079,0.86,TRUE,See
2,2,Left,1,10,28,Upright,15,1,8.3571656,1,TRUE,See
2,2,Left,1,10,28,Upright,11,2,2.7641218,0.54,TRUE,See
2,2,Left,1,10,28,Upright,10,1,4.7455703,0.94,TRUE,See
2,2,Left,1,10,28,Inverted,35,2,5.2994003,1,TRUE,See
2,2,Left,1,10,28,Inverted,24,1,4.2793401,0.84,TRUE,See
2,2,Left,1,10,28,Inverted,26,2,3.8986004,0.78,TRUE,See
2,2,Left,1,10,28,Inverted,21,1,3.7619522,0.74,TRUE,See
2,2,Left,1,10,28,Upright,1,2,3.3478326,0.66,TRUE,See
2,2,Left,1,10,28,Upright,20,1,4.9127809,0.96,TRUE,See
2,2,Left,1,10,28,Upright,6,2,5.8993694,1,TRUE,See
2,2,Left,1,10,28,Upright,3,2,3.3888916,0.68,TRUE,See
2,2,Left,1,10,28,Upright,12,2,2.4144845,0.48,TRUE,See
2,2,Left,1,10,28,Upright,5,1,5.4722869,1,TRUE,See
2,2,Left,1,10,28,Inverted,32,1,6.4323089,1,TRUE,See
2,2,Left,1,10,28,Inverted,23,2,3.4275383,0.68,TRUE,See
2,2,Left,1,10,28,Inverted,34,1,3.3790752,0.66,TRUE,See
2,2,Left,1,10,28,Upright,19,2,6.4712579,1,TRUE,See
2,2,Left,1,10,28,Inverted,37,2,3.1581426,0.62,TRUE,See
2,2,Left,1,10,28,Upright,15,2,7.3864411,1,TRUE,See
2,2,Left,1,10,28,Inverted,22,2,5.5762242,1,TRUE,See
2,2,Left,1,10,28,Upright,6,1,999,1,FALSE,Dont see
2,2,Left,1,10,28,Upright,19,1,4.8372517,0.96,TRUE,See
2,2,Left,1,10,28,Inverted,38,2,5.2308926,1,TRUE,See
2,2,Left,1,10,28,Upright,14,2,5.1653828,1,TRUE,See
2,2,Left,1,10,28,Upright,8,1,3.4642444,0.68,TRUE,See
2,2,Left,1,10,28,Inverted,40,2,4.0348918,0.8,TRUE,See
2,2,Left,1,10,28,Upright,16,1,4.1486604,0.82,TRUE,See
2,2,Left,1,10,28,Inverted,26,1,5.261995,1,TRUE,See
2,2,Left,1,10,28,Upright,7,2,3.8779953,0.76,TRUE,See
2,2,Left,1,10,28,Upright,4,1,4.0365342,0.8,TRUE,See
2,2,Left,1,10,28,Upright,18,1,4.4619189,0.88,TRUE,See
2,2,Left,1,10,28,Inverted,39,1,4.4906886,0.88,TRUE,See
2,2,Left,1,10,28,Upright,18,2,3.2465764,0.64,TRUE,See
2,2,Left,1,10,28,Upright,8,2,3.2167574,0.64,TRUE,See
2,2,Left,1,10,28,Inverted,21,2,3.4586951,0.68,TRUE,See
2,2,Left,1,10,28,Inverted,40,1,2.8780736,0.58,TRUE,See
2,2,Left,1,10,28,Inverted,24,2,3.037021,0.6,TRUE,See
2,2,Left,1,10,28,Upright,9,1,4.142075,0.82,TRUE,See
2,2,Left,1,10,28,Inverted,30,1,3.0683757,0.6,TRUE,See
2,2,Left,1,10,28,Inverted,28,2,4.3803562,0.86,TRUE,See
2,2,Left,1,10,28,Inverted,23,1,3.6359378,0.72,TRUE,See
2,2,Left,1,10,28,Upright,2,2,3.0743283,0.6,TRUE,See
2,2,Left,1,10,28,Inverted,25,2,3.976242,0.78,TRUE,See
2,2,Left,1,10,28,Upright,11,1,3.0450755,0.6,TRUE,See
2,2,Left,1,10,28,Inverted,31,2,2.7305531,0.54,TRUE,See
2,2,Left,1,10,28,Inverted,31,1,3.1828217,0.64,TRUE,See
2,2,Left,1,10,28,Inverted,36,1,2.5557665,0.5,TRUE,See
2,2,Left,1,10,28,Inverted,39,2,2.9861958,0.6,TRUE,See
2,2,Left,1,10,28,Upright,9,2,3.1590829,0.62,TRUE,See
2,2,Left,1,10,28,Inverted,38,1,4.6242217,0.92,TRUE,See
2,2,Left,1,10,28,Upright,2,1,3.4520362,0.68,TRUE,See
2,2,Left,1,10,28,Inverted,34,2,2.5031391,0.5,TRUE,See
2,2,Left,1,10,28,Upright,17,2,2.4919252,0.5,TRUE,See
2,2,Left,1,10,28,Inverted,29,2,2.2093383,0.44,TRUE,See
2,2,Left,1,10,28,Inverted,37,1,3.8839979,0.76,TRUE,See
2,2,Left,1,10,28,Upright,7,1,2.9576857,0.58,FALSE,Dont see
2,2,Left,1,10,28,Inverted,33,2,2.3426529,0.46,TRUE,See
2,2,Left,1,10,28,Inverted,27,2,2.9241548,0.58,TRUE,See
