expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
1,5,Right,1,11,10,Inverted,31,1,6.456152,1,TRUE,See
1,5,Right,1,11,10,Inverted,22,1,999,1,FALSE,Dont see
1,5,Right,1,11,10,Inverted,27,2,11.1898087,1,TRUE,See
1,5,Right,1,11,10,Inverted,40,2,999,1,FALSE,Dont see
1,5,Right,1,11,10,Upright,8,2,9.109748,1,TRUE,See
1,5,Right,1,11,10,Inverted,21,1,999,1,FALSE,Dont see
1,5,Right,1,11,10,Inverted,30,1,8.2945826,1,TRUE,See
1,5,Right,1,11,10,Inverted,33,1,7.7725877,1,TRUE,See
1,5,Right,1,11,10,Inverted,34,1,12.5687801,1,TRUE,See
1,5,Right,1,11,10,Upright,13,1,11.000943,1,TRUE,See
1,5,Right,1,11,10,Inverted,39,2,8.6869708,1,FALSE,Dont see
1,5,Right,1,11,10,Inverted,23,2,11.6331038,1,FALSE,Dont see
1,5,Right,1,11,10,Inverted,23,1,9.1794807,1,TRUE,See
1,5,Right,1,11,10,Inverted,38,2,12.7006007,1,FALSE,Dont see
1,5,Right,1,11,10,Inverted,24,1,10.4304438,1,FALSE,Dont see
1,5,Right,1,11,10,Upright,8,1,10.4826049,1,TRUE,See
1,5,Right,1,11,10,Inverted,25,1,8.215688,1,TRUE,See
1,5,Right,1,11,10,Upright,20,1,4.5077892,0.88,TRUE,See
1,5,Right,1,11,10,Upright,9,1,6.1476428,1,TRUE,See
1,5,Right,1,11,10,Inverted,25,2,8.2067493,1,TRUE,See
1,5,Right,1,11,10,Inverted,30,2,9.4333008,1,TRUE,See
1,5,Right,1,11,10,Upright,5,1,3.2406406,0.64,TRUE,See
1,5,Right,1,11,10,Upright,15,2,4.1370177,0.82,TRUE,See
1,5,Right,1,11,10,Inverted,33,2,2.5995392,0.52,TRUE,See
1,5,Right,1,11,10,Upright,14,2,3.3789696,0.66,TRUE,See
1,5,Right,1,11,10,Upright,16,2,3.5458964,0.7,TRUE,See
1,5,Right,1,11,10,Upright,11,1,2.4131191,0.48,TRUE,See
1,5,Right,1,11,10,Upright,13,2,2.5107976,0.5,TRUE,See
1,5,Right,1,11,10,Inverted,28,1,2.7072174,0.54,TRUE,See
1,5,Right,1,11,10,Upright,6,1,3.0651356,0.6,TRUE,See
1,5,Right,1,11,10,Upright,10,2,3.1500899,0.62,TRUE,See
1,5,Right,1,11,10,Inverted,21,2,3.2879243,0.66,TRUE,See
1,5,Right,1,11,10,Upright,15,1,3.2603171,0.64,TRUE,See
1,5,Right,1,11,10,Upright,17,2,4.6846154,0.92,TRUE,See
1,5,Right,1,11,10,Inverted,34,2,3.1671316,0.62,TRUE,See
1,5,Right,1,11,10,Inverted,26,2,3.5150169,0.7,TRUE,See
1,5,Right,1,11,10,Upright,14,1,2.8666175,0.56,TRUE,See
1,5,Right,1,11,10,Upright,19,1,3.0914478,0.62,TRUE,See
1,5,Right,1,11,10,Upright,1,1,4.1942179,0.82,TRUE,See
1,5,Right,1,11,10,Upright,1,2,3.5816665,0.7,TRUE,See
1,5,Right,1,11,10,Upright,10,1,2.5255808,0.5,TRUE,See
1,5,Right,1,11,10,Inverted,29,1,3.0114138,0.6,TRUE,See
1,5,Right,1,11,10,Upright,4,2,2.34079,0.46,TRUE,See
1,5,Right,1,11,10,Inverted,28,2,2.4589406,0.48,TRUE,See
1,5,Right,1,11,10,Inverted,39,1,2.8648355,0.56,TRUE,See
1,5,Right,1,11,10,Upright,3,2,3.1440161,0.62,TRUE,See
1,5,Right,1,11,10,Upright,6,2,4.5741309,0.9,TRUE,See
1,5,Right,1,11,10,Inverted,38,1,4.0543374,0.8,TRUE,See
1,5,Right,1,11,10,Upright,2,1,3.8270723,0.76,TRUE,See
1,5,Right,1,11,10,Inverted,35,2,4.8407152,0.96,FALSE,Dont see
1,5,Right,1,11,10,Upright,3,1,4.7404777,0.94,TRUE,See
1,5,Right,1,11,10,Inverted,36,2,999,1,FALSE,Dont see
1,5,Right,1,11,10,Upright,12,1,4.5627165,0.9,TRUE,See
1,5,Right,1,11,10,Upright,12,2,5.2874983,1,TRUE,See
1,5,Right,1,11,10,Upright,7,2,10.582728,1,TRUE,See
1,5,Right,1,11,10,Inverted,36,1,3.0612602,0.6,TRUE,See
1,5,Right,1,11,10,Inverted,24,2,7.3434039,1,TRUE,See
1,5,Right,1,11,10,Upright,17,1,3.8865896,0.76,TRUE,See
1,5,Right,1,11,10,Upright,7,1,5.6698948,1,TRUE,See
1,5,Right,1,11,10,Upright,18,1,7.0484768,1,TRUE,See
1,5,Right,1,11,10,Inverted,37,1,5.7920357,1,TRUE,See
1,5,Right,1,11,10,Inverted,32,2,4.5713184,0.9,TRUE,See
1,5,Right,1,11,10,Inverted,32,1,3.1228149,0.62,TRUE,See
1,5,Right,1,11,10,Inverted,26,1,7.7233977,1,TRUE,See
1,5,Right,1,11,10,Upright,11,2,7.1615809,1,TRUE,See
1,5,Right,1,11,10,Upright,16,1,4.3710496,0.86,TRUE,See
1,5,Right,1,11,10,Inverted,22,2,3.8353161,0.76,TRUE,See
1,5,Right,1,11,10,Inverted,35,1,5.6474834,1,TRUE,See
1,5,Right,1,11,10,Inverted,29,2,3.1369571,0.62,TRUE,See
1,5,Right,1,11,10,Inverted,37,2,3.7325626,0.74,TRUE,See
1,5,Right,1,11,10,Upright,9,2,3.2579823,0.64,TRUE,See
1,5,Right,1,11,10,Upright,20,2,3.4226817,0.68,TRUE,See
