expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
1,17,Left,1,11,25,Upright,20,2,2.0311963,0.4,TRUE,See
1,17,Left,1,11,25,Inverted,31,2,1.6149866,0.32,TRUE,See
1,17,Left,1,11,25,Inverted,38,1,4.5251111,0.9,TRUE,See
1,17,Left,1,11,25,Upright,17,1,2.8558225,0.56,TRUE,See
1,17,Left,1,11,25,Upright,4,1,2.0711324,0.42,TRUE,See
1,17,Left,1,11,25,Inverted,23,1,4.4502255,0.88,TRUE,See
1,17,Left,1,11,25,Inverted,30,2,5.55979,1,TRUE,See
1,17,Left,1,11,25,Inverted,35,2,7.989483,1,TRUE,See
1,17,Left,1,11,25,Inverted,39,1,4.3286509,0.86,TRUE,See
1,17,Left,1,11,25,Upright,3,1,5.6490937,1,TRUE,See
1,17,Left,1,11,25,Inverted,40,1,5.1502539,1,TRUE,See
1,17,Left,1,11,25,Upright,3,2,4.1059279,0.82,TRUE,See
1,17,Left,1,11,25,Inverted,21,2,9.2003307,1,TRUE,See
1,17,Left,1,11,25,Inverted,22,1,2.6906349,0.54,TRUE,See
1,17,Left,1,11,25,Inverted,36,1,3.720058,0.74,TRUE,See
1,17,Left,1,11,25,Upright,12,2,6.699053,1,TRUE,See
1,17,Left,1,11,25,Upright,5,2,3.0515216,0.6,TRUE,See
1,17,Left,1,11,25,Upright,16,1,1.8427843,0.36,TRUE,See
1,17,Left,1,11,25,Inverted,35,1,1.1809097,0.24,TRUE,See
1,17,Left,1,11,25,Upright,11,2,2.7410655,0.54,TRUE,See
1,17,Left,1,11,25,Inverted,37,1,1.4927615,0.3,TRUE,See
1,17,Left,1,11,25,Upright,8,1,0.8567848,0.18,TRUE,See
1,17,Left,1,11,25,Upright,8,2,2.1066454,0.42,TRUE,See
1,17,Left,1,11,25,Upright,4,2,5.7647597,1,TRUE,See
1,17,Left,1,11,25,Upright,9,2,3.1387295,0.62,TRUE,See
1,17,Left,1,11,25,Inverted,22,2,2.5231762,0.5,TRUE,See
1,17,Left,1,11,25,Inverted,25,1,0.9318611,0.2,TRUE,See
1,17,Left,1,11,25,Inverted,28,2,2.7308028,0.54,TRUE,See
1,17,Left,1,11,25,Inverted,36,2,2.4961226,0.5,TRUE,See
1,17,Left,1,11,25,Inverted,27,2,2.4073071,0.48,TRUE,See
1,17,Left,1,11,25,Inverted,33,2,1.6108803,0.32,TRUE,See
1,17,Left,1,11,25,Upright,13,2,1.3975914,0.28,TRUE,See
1,17,Left,1,11,25,Upright,2,1,1.611689,0.32,TRUE,See
1,17,Left,1,11,25,Upright,1,1,1.3385907,0.28,TRUE,See
1,17,Left,1,11,25,Upright,1,2,1.0427855,0.22,TRUE,See
1,17,Left,1,11,25,Upright,20,1,1.1596538,0.24,TRUE,See
1,17,Left,1,11,25,Inverted,32,1,1.5705824,0.32,TRUE,See
1,17,Left,1,11,25,Upright,13,1,0.9129503,0.18,TRUE,See
1,17,Left,1,11,25,Inverted,40,2,4.0801771,0.8,TRUE,See
1,17,Left,1,11,25,Upright,9,1,1.1057493,0.22,TRUE,See
1,17,Left,1,11,25,Upright,16,2,1.4879206,0.3,TRUE,See
1,17,Left,1,11,25,Upright,14,1,1.8693547,0.38,TRUE,See
1,17,Left,1,11,25,Inverted,21,1,1.5919588,0.32,TRUE,See
1,17,Left,1,11,25,Inverted,24,2,2.5863595,0.52,TRUE,See
1,17,Left,1,11,25,Inverted,28,1,2.8794372,0.58,TRUE,See
1,17,Left,1,11,25,Inverted,26,1,1.3321321,0.26,TRUE,See
1,17,Left,1,11,25,Upright,11,1,1.6276666,0.32,TRUE,See
1,17,Left,1,11,25,Inverted,38,2,2.8453229,0.56,TRUE,See
1,17,Left,1,11,25,Upright,18,1,0.8807546,0.18,TRUE,See
1,17,Left,1,11,25,Upright,2,2,4.0048273,0.8,TRUE,See
1,17,Left,1,11,25,Inverted,29,1,1.375307,0.28,TRUE,See
1,17,Left,1,11,25,Upright,12,1,1.7349282,0.34,TRUE,See
1,17,Left,1,11,25,Upright,6,2,2.0048149,0.4,TRUE,See
1,17,Left,1,11,25,Inverted,32,2,2.9192781,0.58,TRUE,See
1,17,Left,1,11,25,Upright,6,1,1.9755863,0.4,TRUE,See
1,17,Left,1,11,25,Inverted,34,1,1.6128073,0.32,TRUE,See
1,17,Left,1,11,25,Inverted,30,1,3.194692,0.64,TRUE,See
1,17,Left,1,11,25,Inverted,23,2,2.8355477,0.56,TRUE,See
1,17,Left,1,11,25,Inverted,24,1,3.7485779,0.74,TRUE,See
1,17,Left,1,11,25,Upright,15,1,1.5739631,0.32,TRUE,See
1,17,Left,1,11,25,Upright,17,2,1.9522323,0.4,TRUE,See
