expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
2,12,Left,1,11,18,Upright,4,1,1.6400726,0.32,TRUE,See
2,12,Left,1,11,18,Upright,13,1,3.829687,0.76,TRUE,See
2,12,Left,1,11,18,Inverted,25,2,4.6482121,0.92,TRUE,See
2,12,Left,1,11,18,Inverted,29,2,3.6448065,0.72,TRUE,See
2,12,Left,1,11,18,Upright,12,1,2.9452369,0.58,TRUE,See
2,12,Left,1,11,18,Upright,10,1,3.1659804,0.62,TRUE,See
2,12,Left,1,11,18,Upright,11,2,2.078383,0.42,TRUE,See
2,12,Left,1,11,18,Upright,9,1,1.6231583,0.32,TRUE,See
2,12,Left,1,11,18,Inverted,32,2,4.7964666,0.94,TRUE,See
2,12,Left,1,11,18,Inverted,32,1,2.5289104,0.5,TRUE,See
2,12,Left,1,11,18,Inverted,34,1,3.5379781,0.7,TRUE,See
2,12,Left,1,11,18,Inverted,37,1,3.9368206,0.78,TRUE,See
2,12,Left,1,11,18,Upright,10,2,2.4280572,0.48,TRUE,See
2,12,Left,1,11,18,Upright,6,2,6.9856763,1,TRUE,See
2,12,Left,1,11,18,Upright,7,2,2.1198438,0.42,TRUE,See
2,12,Left,1,11,18,Upright,19,2,2.7665177,0.54,TRUE,See
2,12,Left,1,11,18,Inverted,30,2,3.9259819,0.78,TRUE,See
2,12,Left,1,11,18,Upright,5,1,3.0572468,0.6,TRUE,See
2,12,Left,1,11,18,Inverted,36,1,2.5220799,0.5,TRUE,See
2,12,Left,1,11,18,Inverted,38,2,2.8562279,0.56,TRUE,See
2,12,Left,1,11,18,Inverted,21,1,2.9671149,0.58,TRUE,See
2,12,Left,1,11,18,Inverted,30,1,4.8641931,0.96,TRUE,See
2,12,Left,1,11,18,Inverted,29,1,4.212912,0.84,TRUE,See
2,12,Left,1,11,18,Upright,5,2,4.0266456,0.8,TRUE,See
2,12,Left,1,11,18,Inverted,36,2,2.4084309,0.48,TRUE,See
2,12,Left,1,11,18,Inverted,38,1,4.3232121,0.86,TRUE,See
2,12,Left,1,11,18,Inverted,31,1,3.1188728,0.62,TRUE,See
2,12,Left,1,11,18,Inverted,27,1,4.8610847,0.96,TRUE,See
2,12,Left,1,11,18,Upright,14,2,2.277135,0.46,TRUE,See
2,12,Left,1,11,18,Upright,18,2,3.3111784,0.66,TRUE,See
2,12,Left,1,11,18,Inverted,40,1,1.0850411,0.22,TRUE,See
2,12,Left,1,11,18,Upright,16,1,1.3618708,0.28,TRUE,See
2,12,Left,1,11,18,Inverted,25,1,0.0001618,0,TRUE,See
2,12,Left,1,11,18,Inverted,39,2,5.8867141,1,TRUE,See
2,12,Left,1,11,18,Inverted,22,2,3.5829724,0.7,TRUE,See
2,12,Left,1,11,18,Inverted,37,2,3.261956,0.64,TRUE,See
2,12,Left,1,11,18,Upright,4,2,2.4445226,0.48,TRUE,See
2,12,Left,1,11,18,Inverted,23,1,2.6059848,0.52,TRUE,See
2,12,Left,1,11,18,Inverted,33,1,3.1250485,0.62,TRUE,See
2,12,Left,1,11,18,Upright,7,1,5.0298307,1,TRUE,See
2,12,Left,1,11,18,Upright,2,1,2.9122689,0.58,TRUE,See
