expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
2,5,Right,1,11,10,Upright,1,2,3.1883218,0.64,TRUE,See
2,5,Right,1,11,10,Inverted,26,1,999,1,FALSE,Dont see
2,5,Right,1,11,10,Inverted,32,1,6.2965437,1,TRUE,See
2,5,Right,1,11,10,Upright,14,1,3.43584,0.68,TRUE,See
2,5,Right,1,11,10,Inverted,23,2,4.7676349,0.94,TRUE,See
2,5,Right,1,11,10,Inverted,40,1,5.2056647,1,TRUE,See
2,5,Right,1,11,10,Inverted,35,1,4.7377868,0.94,TRUE,See
2,5,Right,1,11,10,Upright,15,2,3.6105206,0.72,TRUE,See
2,5,Right,1,11,10,Inverted,24,1,4.5486532,0.9,TRUE,See
2,5,Right,1,11,10,Upright,10,2,4.210517,0.84,TRUE,See
2,5,Right,1,11,10,Inverted,38,2,8.9390051,1,TRUE,See
2,5,Right,1,11,10,Inverted,28,1,5.1189984,1,TRUE,See
2,5,Right,1,11,10,Inverted,37,1,3.2008067,0.64,TRUE,See
2,5,Right,1,11,10,Upright,5,2,5.0347683,1,TRUE,See
2,5,Right,1,11,10,Inverted,38,1,5.3735849,1,TRUE,See
2,5,Right,1,11,10,Upright,12,2,4.1927446,0.82,TRUE,See
2,5,Right,1,11,10,Upright,20,2,3.7151398,0.74,TRUE,See
2,5,Right,1,11,10,Inverted,31,1,3.8226423,0.76,TRUE,See
2,5,Right,1,11,10,Inverted,32,2,5.128224,1,TRUE,See
2,5,Right,1,11,10,Upright,2,1,5.7341956,1,TRUE,See
2,5,Right,1,11,10,Upright,13,1,3.1815956,0.64,TRUE,See
2,5,Right,1,11,10,Inverted,36,2,6.2545301,1,TRUE,See
2,5,Right,1,11,10,Inverted,30,2,5.6106013,1,TRUE,See
2,5,Right,1,11,10,Upright,14,2,3.8246204,0.76,TRUE,See
2,5,Right,1,11,10,Inverted,29,2,4.0013798,0.8,TRUE,See
2,5,Right,1,11,10,Upright,17,2,3.1944333,0.64,TRUE,See
2,5,Right,1,11,10,Upright,11,2,2.5858401,0.52,TRUE,See
2,5,Right,1,11,10,Inverted,39,1,5.9170849,1,TRUE,See
2,5,Right,1,11,10,Upright,10,1,2.9750189,0.6,TRUE,See
2,5,Right,1,11,10,Upright,6,2,4.2977462,0.84,TRUE,See
2,5,Right,1,11,10,Upright,3,2,2.9119731,0.58,TRUE,See
