expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
1,20,Right,1,11,29,Upright,1,2,7.4996542,1,TRUE,See
1,20,Right,1,11,29,Inverted,33,1,8.5234215,1,TRUE,See
1,20,Right,1,11,29,Upright,3,1,6.5875508,1,TRUE,See
1,20,Right,1,11,29,Inverted,36,1,999,1,FALSE,Dont see
1,20,Right,1,11,29,Upright,7,1,7.0802197,1,TRUE,See
1,20,Right,1,11,29,Inverted,22,1,7.8143104,1,TRUE,See
1,20,Right,1,11,29,Inverted,32,2,2.8559199,0.56,TRUE,See
1,20,Right,1,11,29,Inverted,32,1,5.544537,1,TRUE,See
1,20,Right,1,11,29,Inverted,26,1,5.3665834,1,TRUE,See
1,20,Right,1,11,29,Upright,2,1,8.423946,1,TRUE,See
1,20,Right,1,11,29,Inverted,28,1,3.3320492,0.66,TRUE,See
1,20,Right,1,11,29,Inverted,35,2,4.775696,0.94,TRUE,See
1,20,Right,1,11,29,Inverted,38,1,4.1814184,0.82,TRUE,See
1,20,Right,1,11,29,Inverted,37,2,2.5805145,0.52,TRUE,See
1,20,Right,1,11,29,Upright,16,2,2.2256927,0.44,TRUE,See
1,20,Right,1,11,29,Inverted,27,2,3.5723319,0.7,TRUE,See
1,20,Right,1,11,29,Upright,1,1,5.6773241,1,TRUE,See
1,20,Right,1,11,29,Upright,10,2,4.4847753,0.88,TRUE,See
1,20,Right,1,11,29,Inverted,21,2,4.6712713,0.92,TRUE,See
1,20,Right,1,11,29,Upright,15,2,5.1409662,1,TRUE,See
1,20,Right,1,11,29,Upright,10,1,5.1136044,1,TRUE,See
1,20,Right,1,11,29,Upright,13,1,3.107808,0.62,TRUE,See
1,20,Right,1,11,29,Inverted,22,2,2.1761221,0.44,TRUE,See
1,20,Right,1,11,29,Inverted,30,2,1.2477987,0.26,TRUE,See
1,20,Right,1,11,29,Upright,17,1,4.6426343,0.92,TRUE,See
1,20,Right,1,11,29,Upright,8,1,3.6691927,0.72,TRUE,See
1,20,Right,1,11,29,Inverted,28,2,4.1225894,0.82,TRUE,See
1,20,Right,1,11,29,Upright,13,2,4.4811559,0.88,TRUE,See
1,20,Right,1,11,29,Inverted,34,1,2.8540514,0.56,TRUE,See
1,20,Right,1,11,29,Upright,14,2,5.3152433,1,TRUE,See
1,20,Right,1,11,29,Upright,4,2,2.3871814,0.48,TRUE,See
1,20,Right,1,11,29,Upright,12,2,2.584204,0.52,TRUE,See
1,20,Right,1,11,29,Upright,11,2,4.1590684,0.82,TRUE,See
1,20,Right,1,11,29,Inverted,26,2,3.9186093,0.78,TRUE,See
1,20,Right,1,11,29,Inverted,40,2,2.8308704,0.56,TRUE,See
1,20,Right,1,11,29,Inverted,30,1,3.5794227,0.7,TRUE,See
1,20,Right,1,11,29,Inverted,34,2,5.1464509,1,TRUE,See
1,20,Right,1,11,29,Inverted,23,1,3.4160801,0.68,TRUE,See
1,20,Right,1,11,29,Inverted,29,2,6.9443587,1,TRUE,See
1,20,Right,1,11,29,Inverted,21,1,4.632877,0.92,TRUE,See
1,20,Right,1,11,29,Inverted,23,2,7.7547401,1,TRUE,See
1,20,Right,1,11,29,Inverted,37,1,4.5521479,0.9,TRUE,See
1,20,Right,1,11,29,Upright,7,2,6.9524135,1,TRUE,See
1,20,Right,1,11,29,Upright,6,2,5.3355762,1,TRUE,See
1,20,Right,1,11,29,Upright,15,1,6.6537409,1,TRUE,See
1,20,Right,1,11,29,Upright,18,2,6.5164478,1,TRUE,See
1,20,Right,1,11,29,Upright,18,1,4.4234999,0.88,TRUE,See
1,20,Right,1,11,29,Inverted,40,1,4.1726989,0.82,TRUE,See
1,20,Right,1,11,29,Upright,16,1,11.6219059,1,TRUE,See
1,20,Right,1,11,29,Upright,17,2,6.2950878,1,TRUE,See
1,20,Right,1,11,29,Inverted,39,2,4.5633738,0.9,TRUE,See
1,20,Right,1,11,29,Upright,11,1,2.8582551,0.56,TRUE,See
1,20,Right,1,11,29,Inverted,35,1,4.0829714,0.8,TRUE,See
1,20,Right,1,11,29,Inverted,25,2,4.5279977,0.9,TRUE,See
1,20,Right,1,11,29,Upright,5,2,3.5935344,0.72,TRUE,See
1,20,Right,1,11,29,Inverted,25,1,5.7964818,1,TRUE,See
1,20,Right,1,11,29,Inverted,29,1,5.2222495,1,TRUE,See
1,20,Right,1,11,29,Upright,2,2,7.4559184,1,TRUE,See
1,20,Right,1,11,29,Upright,9,2,6.3510831,1,TRUE,See
1,20,Right,1,11,29,Inverted,36,2,5.3530834,1,TRUE,See
1,20,Right,1,11,29,Inverted,31,2,3.8835064,0.76,TRUE,See
1,20,Right,1,11,29,Inverted,38,2,5.6523044,1,TRUE,See
1,20,Right,1,11,29,Upright,19,2,3.9383377,0.78,TRUE,See
1,20,Right,1,11,29,Inverted,39,1,4.6623228,0.92,TRUE,See
1,20,Right,1,11,29,Upright,12,1,3.9319742,0.78,TRUE,See
1,20,Right,1,11,29,Upright,20,2,3.8933572,0.76,TRUE,See
1,20,Right,1,11,29,Upright,6,1,5.8968372,1,TRUE,See
1,20,Right,1,11,29,Upright,5,1,3.3024183,0.66,TRUE,See
1,20,Right,1,11,29,Upright,9,1,2.8397427,0.56,TRUE,See
1,20,Right,1,11,29,Upright,20,1,4.5996172,0.9,TRUE,See
1,20,Right,1,11,29,Inverted,31,1,5.7904732,1,TRUE,See
1,20,Right,1,11,29,Upright,8,2,2.9573852,0.58,TRUE,See
1,20,Right,1,11,29,Upright,19,1,2.043494,0.4,TRUE,See
1,20,Right,1,11,29,Inverted,33,2,3.5010132,0.7,TRUE,See
1,20,Right,1,11,29,Inverted,24,2,2.7408661,0.54,TRUE,See
1,20,Right,1,11,29,Upright,14,1,4.7941871,0.94,TRUE,See
1,20,Right,1,11,29,Upright,3,2,5.5359499,1,TRUE,See
1,20,Right,1,11,29,Inverted,27,1,3.5733194,0.7,TRUE,See
1,20,Right,1,11,29,Inverted,24,1,3.3446905,0.66,TRUE,See
1,20,Right,1,11,29,Upright,4,1,4.4008294,0.86,TRUE,See
