expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
1,24,Left,1,12,2,Inverted,27,1,5.2519904,1,TRUE,See
1,24,Left,1,12,2,Upright,18,2,9.1518126,1,TRUE,See
1,24,Left,1,12,2,Inverted,28,1,4.4517593,0.88,TRUE,See
1,24,Left,1,12,2,Inverted,32,1,9.2416408,1,TRUE,See
1,24,Left,1,12,2,Inverted,35,1,8.6596539,1,TRUE,See
1,24,Left,1,12,2,Inverted,33,2,9.6885254,1,TRUE,See
1,24,Left,1,12,2,Upright,4,2,14.4924608,1,TRUE,See
1,24,Left,1,12,2,Inverted,24,1,10.6926987,1,TRUE,See
1,24,Left,1,12,2,Inverted,32,2,9.0881198,1,TRUE,See
1,24,Left,1,12,2,Inverted,29,1,13.1439947,1,TRUE,See
1,24,Left,1,12,2,Upright,8,1,5.4456026,1,TRUE,See
1,24,Left,1,12,2,Inverted,40,2,3.9185235,0.78,TRUE,See
1,24,Left,1,12,2,Upright,10,1,6.3308936,1,TRUE,See
1,24,Left,1,12,2,Inverted,24,2,6.9197811,1,TRUE,See
1,24,Left,1,12,2,Upright,1,1,10.2311939,1,TRUE,See
1,24,Left,1,12,2,Upright,15,1,10.7996741,1,TRUE,See
1,24,Left,1,12,2,Upright,4,1,5.3851955,1,TRUE,See
1,24,Left,1,12,2,Upright,1,2,4.4961812,0.88,TRUE,See
1,24,Left,1,12,2,Inverted,28,2,6.9128512,1,TRUE,See
1,24,Left,1,12,2,Upright,9,2,10.3902002,1,TRUE,See
1,24,Left,1,12,2,Upright,15,2,7.2869423,1,TRUE,See
1,24,Left,1,12,2,Inverted,31,2,5.9217945,1,TRUE,See
1,24,Left,1,12,2,Inverted,22,2,4.600198,0.9,TRUE,See
1,24,Left,1,12,2,Inverted,31,1,4.8097851,0.94,TRUE,See
1,24,Left,1,12,2,Inverted,26,2,10.9379784,1,TRUE,See
1,24,Left,1,12,2,Inverted,22,1,8.4709253,1,TRUE,See
1,24,Left,1,12,2,Inverted,21,1,5.023987,0.98,TRUE,See
1,24,Left,1,12,2,Inverted,36,2,999,1,FALSE,Dont see
1,24,Left,1,12,2,Inverted,38,2,8.5888954,1,TRUE,See
1,24,Left,1,12,2,Upright,17,2,9.6348014,1,TRUE,See
1,24,Left,1,12,2,Upright,14,2,5.8214596,1,TRUE,See
1,24,Left,1,12,2,Inverted,39,1,9.5514429,1,TRUE,See
1,24,Left,1,12,2,Upright,7,1,5.9910441,1,TRUE,See
1,24,Left,1,12,2,Inverted,40,1,3.1745383,0.62,TRUE,See
1,24,Left,1,12,2,Inverted,39,2,4.14121,0.82,TRUE,See
1,24,Left,1,12,2,Inverted,34,2,4.7649581,0.94,TRUE,See
1,24,Left,1,12,2,Inverted,23,2,4.1132079,0.82,TRUE,See
1,24,Left,1,12,2,Upright,5,2,3.7828408,0.74,TRUE,See
1,24,Left,1,12,2,Inverted,29,2,6.2048145,1,TRUE,See
1,24,Left,1,12,2,Upright,19,2,3.822179,0.76,TRUE,See
1,24,Left,1,12,2,Upright,13,2,5.0776197,1,TRUE,See
1,24,Left,1,12,2,Upright,9,1,11.8620832,1,TRUE,See
1,24,Left,1,12,2,Upright,20,1,5.8230284,1,TRUE,See
1,24,Left,1,12,2,Upright,5,1,5.7822447,1,TRUE,See
1,24,Left,1,12,2,Upright,7,2,3.9139366,0.78,TRUE,See
