expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
2,20,Right,1,11,29,Inverted,29,1,5.5484161,1,TRUE,See
2,20,Right,1,11,29,Inverted,23,2,3.0277721,0.6,TRUE,See
2,20,Right,1,11,29,Inverted,35,2,999,1,FALSE,Dont see
2,20,Right,1,11,29,Inverted,28,2,14.858195,1,TRUE,See
2,20,Right,1,11,29,Inverted,23,1,4.1600954,0.82,TRUE,See
2,20,Right,1,11,29,Upright,6,2,10.782265,1,TRUE,See
2,20,Right,1,11,29,Inverted,26,2,8.1736101,1,TRUE,See
2,20,Right,1,11,29,Inverted,33,1,4.6679856,0.92,TRUE,See
2,20,Right,1,11,29,Inverted,37,2,5.9440468,1,TRUE,See
2,20,Right,1,11,29,Upright,3,1,4.7439269,0.94,TRUE,See
2,20,Right,1,11,29,Upright,14,1,4.1862407,0.82,TRUE,See
2,20,Right,1,11,29,Inverted,38,2,7.3561536,1,TRUE,See
2,20,Right,1,11,29,Inverted,30,2,5.6109916,1,TRUE,See
2,20,Right,1,11,29,Upright,11,1,6.4281046,1,TRUE,See
2,20,Right,1,11,29,Upright,8,1,7.8260768,1,TRUE,See
2,20,Right,1,11,29,Inverted,24,1,5.8902467,1,TRUE,See
2,20,Right,1,11,29,Inverted,22,1,9.2610107,1,TRUE,See
2,20,Right,1,11,29,Inverted,29,2,5.845309,1,TRUE,See
2,20,Right,1,11,29,Inverted,28,1,5.2898918,1,TRUE,See
2,20,Right,1,11,29,Inverted,33,2,5.2832037,1,TRUE,See
2,20,Right,1,11,29,Upright,4,2,2.7524413,0.54,TRUE,See
2,20,Right,1,11,29,Upright,19,1,5.3124341,1,TRUE,See
2,20,Right,1,11,29,Upright,18,2,5.351263,1,TRUE,See
2,20,Right,1,11,29,Upright,16,2,4.4200802,0.88,TRUE,See
2,20,Right,1,11,29,Inverted,24,2,3.5476664,0.7,TRUE,See
2,20,Right,1,11,29,Inverted,39,1,4.9657798,0.98,TRUE,See
2,20,Right,1,11,29,Inverted,36,2,11.4939057,1,TRUE,See
2,20,Right,1,11,29,Upright,2,2,5.6046915,1,TRUE,See
2,20,Right,1,11,29,Inverted,38,1,3.8483505,0.76,TRUE,See
2,20,Right,1,11,29,Inverted,32,1,4.9472632,0.98,TRUE,See
2,20,Right,1,11,29,Inverted,25,1,7.9225066,1,TRUE,See
2,20,Right,1,11,29,Upright,12,1,7.1191849,1,TRUE,See
2,20,Right,1,11,29,Upright,18,1,5.7881023,1,TRUE,See
2,20,Right,1,11,29,Inverted,31,2,4.8870842,0.96,TRUE,See
2,20,Right,1,11,29,Inverted,27,1,5.6370957,1,TRUE,See
2,20,Right,1,11,29,Inverted,34,1,4.0199615,0.8,TRUE,See
2,20,Right,1,11,29,Inverted,37,1,3.5371127,0.7,TRUE,See
2,20,Right,1,11,29,Upright,4,1,5.370197,1,TRUE,See
2,20,Right,1,11,29,Upright,12,2,2.6510633,0.52,TRUE,See
2,20,Right,1,11,29,Upright,15,2,5.3746835,1,TRUE,See
2,20,Right,1,11,29,Upright,20,1,3.3718444,0.66,TRUE,See
2,20,Right,1,11,29,Upright,20,2,0.2873306,0.06,FALSE,Dont see
2,20,Right,1,11,29,Upright,1,2,2.6485124,0.52,TRUE,See
2,20,Right,1,11,29,Upright,17,1,2.450086,0.48,TRUE,See
2,20,Right,1,11,29,Upright,10,2,3.8792354,0.76,TRUE,See
2,20,Right,1,11,29,Upright,5,2,4.5484975,0.9,TRUE,See
2,20,Right,1,11,29,Upright,19,2,4.4501596,0.88,TRUE,See
2,20,Right,1,11,29,Upright,13,1,3.8546522,0.76,TRUE,See
2,20,Right,1,11,29,Upright,5,1,5.2736796,1,TRUE,See
2,20,Right,1,11,29,Upright,11,2,3.4433407,0.68,TRUE,See
2,20,Right,1,11,29,Upright,10,1,2.9518516,0.58,TRUE,See
2,20,Right,1,11,29,Upright,9,2,2.8131074,0.56,TRUE,See
2,20,Right,1,11,29,Inverted,30,1,2.7282213,0.54,TRUE,See
2,20,Right,1,11,29,Upright,1,1,7.0224297,1,TRUE,See
2,20,Right,1,11,29,Inverted,34,2,4.1393685,0.82,TRUE,See
2,20,Right,1,11,29,Inverted,31,1,4.1541643,0.82,TRUE,See
2,20,Right,1,11,29,Upright,7,1,3.2051868,0.64,TRUE,See
2,20,Right,1,11,29,Inverted,35,1,4.6599387,0.92,TRUE,See
2,20,Right,1,11,29,Upright,17,2,2.3865226,0.48,TRUE,See
2,20,Right,1,11,29,Inverted,40,1,1.8532632,0.38,TRUE,See
2,20,Right,1,11,29,Inverted,36,1,8.014202,1,TRUE,See
2,20,Right,1,11,29,Inverted,21,2,3.5138011,0.7,TRUE,See
2,20,Right,1,11,29,Upright,2,1,4.9428356,0.98,TRUE,See
2,20,Right,1,11,29,Inverted,40,2,3.3589854,0.66,TRUE,See
2,20,Right,1,11,29,Upright,9,1,5.1859049,1,TRUE,See
2,20,Right,1,11,29,Upright,16,1,3.9504183,0.78,TRUE,See
