expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
2,17,Left,1,11,25,Inverted,31,2,1.6548061,0.34,TRUE,See
2,17,Left,1,11,25,Upright,2,1,1.0319215,0.22,TRUE,See
2,17,Left,1,11,25,Inverted,29,1,1.1209931,0.22,TRUE,See
2,17,Left,1,11,25,Inverted,34,2,2.0487402,0.4,TRUE,See
2,17,Left,1,11,25,Upright,13,1,0.8470996,0.18,TRUE,See
2,17,Left,1,11,25,Inverted,22,1,1.1684936,0.24,TRUE,See
2,17,Left,1,11,25,Inverted,38,2,1.9958901,0.4,TRUE,See
2,17,Left,1,11,25,Inverted,36,1,1.3176299,0.26,TRUE,See
2,17,Left,1,11,25,Inverted,23,2,3.0838576,0.62,TRUE,See
2,17,Left,1,11,25,Upright,20,1,1.3299158,0.26,TRUE,See
2,17,Left,1,11,25,Inverted,37,1,1.132331,0.24,TRUE,See
2,17,Left,1,11,25,Upright,9,1,1.5117157,0.3,TRUE,See
2,17,Left,1,11,25,Upright,13,2,1.5208638,0.3,TRUE,See
2,17,Left,1,11,25,Upright,15,1,2.0251047,0.4,TRUE,See
2,17,Left,1,11,25,Upright,1,1,1.5348097,0.3,TRUE,See
2,17,Left,1,11,25,Inverted,26,1,1.2621148,0.26,TRUE,See
2,17,Left,1,11,25,Upright,8,1,1.7398354,0.34,TRUE,See
2,17,Left,1,11,25,Upright,7,1,1.2758309,0.26,TRUE,See
2,17,Left,1,11,25,Upright,14,1,1.671741,0.34,TRUE,See
2,17,Left,1,11,25,Upright,15,2,3.4748218,0.68,TRUE,See
2,17,Left,1,11,25,Upright,5,2,3.5869431,0.7,TRUE,See
2,17,Left,1,11,25,Upright,14,2,3.4316779,0.68,TRUE,See
2,17,Left,1,11,25,Inverted,39,2,1.4532464,0.3,TRUE,See
2,17,Left,1,11,25,Inverted,36,2,1.110655,0.22,TRUE,See
2,17,Left,1,11,25,Upright,16,1,1.6273981,0.32,TRUE,See
2,17,Left,1,11,25,Inverted,24,2,4.540911,0.9,TRUE,See
2,17,Left,1,11,25,Upright,5,1,1.2922227,0.26,TRUE,See
2,17,Left,1,11,25,Upright,6,1,1.4140033,0.28,TRUE,See
