expID,subID,eye,trialID,month,date,targetCategory,targetID,quadrant,breakTime,breakContrast,ans,see
1,9,Right,1,11,11,Inverted,31,1,6.0278403,1,TRUE,See
1,9,Right,1,11,11,Upright,2,2,9.0719495,1,TRUE,See
1,9,Right,1,11,11,Upright,13,1,7.3163338,1,TRUE,See
1,9,Right,1,11,11,Inverted,31,2,8.9767581,1,TRUE,See
1,9,Right,1,11,11,Inverted,23,1,8.4599765,1,TRUE,See
1,9,Right,1,11,11,Inverted,34,2,9.6968962,1,TRUE,See
1,9,Right,1,11,11,Inverted,29,1,999,1,FALSE,Dont see
1,9,Right,1,11,11,Upright,17,2,11.8110182,1,TRUE,See
1,9,Right,1,11,11,Upright,7,2,11.0819482,1,TRUE,See
1,9,Right,1,11,11,Upright,15,1,9.206271,1,TRUE,See
1,9,Right,1,11,11,Inverted,27,2,4.9137066,0.96,TRUE,See
1,9,Right,1,11,11,Inverted,29,2,11.9892326,1,TRUE,See
1,9,Right,1,11,11,Inverted,32,1,999,1,FALSE,Dont see
1,9,Right,1,11,11,Upright,18,2,10.894398,1,TRUE,See
1,9,Right,1,11,11,Upright,8,2,8.1609425,1,TRUE,See
1,9,Right,1,11,11,Upright,12,1,10.4859521,1,TRUE,See
1,9,Right,1,11,11,Inverted,40,1,6.3742149,1,TRUE,See
1,9,Right,1,11,11,Inverted,21,2,9.1068873,1,FALSE,Dont see
1,9,Right,1,11,11,Upright,1,1,5.8774127,1,TRUE,See
1,9,Right,1,11,11,Upright,1,2,8.866848,1,TRUE,See
1,9,Right,1,11,11,Upright,5,2,13.716043,1,TRUE,See
1,9,Right,1,11,11,Inverted,36,1,999,1,FALSE,Dont see
1,9,Right,1,11,11,Inverted,39,2,7.234132,1,TRUE,See
1,9,Right,1,11,11,Inverted,35,2,5.6609081,1,TRUE,See
1,9,Right,1,11,11,Upright,10,1,5.0727538,1,TRUE,See
1,9,Right,1,11,11,Upright,17,1,5.036185,1,TRUE,See
1,9,Right,1,11,11,Inverted,25,2,12.1460955,1,TRUE,See
1,9,Right,1,11,11,Upright,9,2,7.0939989,1,TRUE,See
1,9,Right,1,11,11,Inverted,37,2,11.1123262,1,TRUE,See
1,9,Right,1,11,11,Upright,19,1,8.9358064,1,TRUE,See
1,9,Right,1,11,11,Inverted,25,1,4.588335,0.9,TRUE,See
1,9,Right,1,11,11,Upright,5,1,3.9917764,0.78,TRUE,See
1,9,Right,1,11,11,Inverted,22,1,6.2982331,1,TRUE,See
1,9,Right,1,11,11,Inverted,27,1,9.597086,1,TRUE,See
1,9,Right,1,11,11,Inverted,24,1,9.2571164,1,TRUE,See
1,9,Right,1,11,11,Inverted,40,2,999,1,FALSE,Dont see
1,9,Right,1,11,11,Upright,7,1,7.467122,1,TRUE,See
1,9,Right,1,11,11,Inverted,33,1,9.6877963,1,TRUE,See
1,9,Right,1,11,11,Inverted,37,1,6.4365382,1,TRUE,See
1,9,Right,1,11,11,Inverted,34,1,6.2961482,1,TRUE,See
1,9,Right,1,11,11,Inverted,30,2,8.0005488,1,TRUE,See
1,9,Right,1,11,11,Upright,16,1,9.7179659,1,TRUE,See
1,9,Right,1,11,11,Upright,11,1,6.9128919,1,TRUE,See
1,9,Right,1,11,11,Upright,20,2,999,1,FALSE,Dont see
1,9,Right,1,11,11,Upright,9,1,5.8931322,1,TRUE,See
1,9,Right,1,11,11,Inverted,33,2,4.6101735,0.9,TRUE,See
1,9,Right,1,11,11,Upright,8,1,3.6862563,0.72,TRUE,See
1,9,Right,1,11,11,Inverted,36,2,999,1,FALSE,Dont see
1,9,Right,1,11,11,Upright,16,2,7.3272639,1,TRUE,See
1,9,Right,1,11,11,Upright,3,2,6.6611643,1,TRUE,See
1,9,Right,1,11,11,Inverted,39,1,5.0438834,1,TRUE,See
1,9,Right,1,11,11,Upright,19,2,11.002195,1,TRUE,See
1,9,Right,1,11,11,Inverted,28,2,6.2878117,1,TRUE,See
1,9,Right,1,11,11,Inverted,38,1,4.322047,0.86,TRUE,See
1,9,Right,1,11,11,Upright,12,2,3.5477292,0.7,TRUE,See
1,9,Right,1,11,11,Upright,14,1,4.0358665,0.8,TRUE,See
1,9,Right,1,11,11,Upright,3,1,3.9465466,0.78,TRUE,See
1,9,Right,1,11,11,Inverted,22,2,4.3372431,0.86,TRUE,See
1,9,Right,1,11,11,Inverted,26,2,5.8589825,1,TRUE,See
1,9,Right,1,11,11,Upright,10,2,4.6335802,0.92,TRUE,See
1,9,Right,1,11,11,Inverted,28,1,2.8703012,0.56,TRUE,See
1,9,Right,1,11,11,Upright,4,1,2.855844,0.56,TRUE,See
1,9,Right,1,11,11,Inverted,23,2,3.8166778,0.76,TRUE,See
1,9,Right,1,11,11,Upright,2,1,4.4030573,0.86,TRUE,See
1,9,Right,1,11,11,Upright,11,2,3.5419898,0.7,TRUE,See
1,9,Right,1,11,11,Upright,13,2,4.7180779,0.92,TRUE,See
1,9,Right,1,11,11,Upright,6,2,4.6261854,0.92,TRUE,See
1,9,Right,1,11,11,Inverted,24,2,3.9081278,0.78,TRUE,See
1,9,Right,1,11,11,Upright,18,1,3.8263234,0.76,TRUE,See
1,9,Right,1,11,11,Upright,6,1,3.8696612,0.76,TRUE,See
1,9,Right,1,11,11,Inverted,32,2,3.3479775,0.66,TRUE,See
1,9,Right,1,11,11,Inverted,35,1,3.0111049,0.6,TRUE,See
1,9,Right,1,11,11,Upright,15,2,3.6687688,0.72,TRUE,See
1,9,Right,1,11,11,Inverted,38,2,3.0405608,0.6,TRUE,See
1,9,Right,1,11,11,Upright,14,2,3.4500456,0.68,TRUE,See
1,9,Right,1,11,11,Upright,4,2,3.4092013,0.68,TRUE,See
1,9,Right,1,11,11,Inverted,30,1,2.9898186,0.6,TRUE,See
1,9,Right,1,11,11,Inverted,26,1,4.6466359,0.92,TRUE,See
1,9,Right,1,11,11,Inverted,21,1,3.2982487,0.66,TRUE,See
1,9,Right,1,11,11,Upright,20,1,2.973113,0.58,TRUE,See
